Method,RR,Hit@5,Precision@5,Recall@5,Hit@10,Precision@10,Recall@10,query_id
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_915
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_916
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_917
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_918
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_919
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_920
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_921
Hybrid,0.14285714285714285,0.0,0.0,0.0,1.0,0.1,1.0,auto_q_922
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_923
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_924
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_925
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_926
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_927
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_928
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_929
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_930
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_931
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_932
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_933
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_934
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_935
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_936
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_937
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_938
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_939
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_940
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_941
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_942
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_943
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_944
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_945
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_946
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_947
Hybrid,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_948
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_949
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_950
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_951
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_952
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_953
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_954
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_955
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_956
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_957
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_958
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_959
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_960
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_961
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_962
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_963
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_964
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_965
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_966
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_967
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_968
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_969
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_970
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_971
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_972
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_973
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_974
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_975
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_976
Hybrid,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_977
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_978
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_979
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_980
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_981
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_982
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_983
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_984
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_985
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_986
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_987
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_988
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_989
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_990
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_991
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_992
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_993
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_994
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_995
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_996
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_997
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_998
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_999
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1000
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1001
Hybrid,0.125,0.0,0.0,0.0,1.0,0.1,1.0,auto_q_1002
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1003
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1004
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1005
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1006
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1007
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1008
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1009
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1010
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1011
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1012
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1013
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1014
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1015
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1016
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1017
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1018
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1019
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1020
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1021
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1022
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1023
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1024
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1025
Hybrid,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1026
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1027
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1028
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1029
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1030
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1031
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1032
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1033
Hybrid,0.3333333333333333,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1034
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1035
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1036
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1037
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1038
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1039
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1040
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1041
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1042
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1043
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1044
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1045
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1046
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1047
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1048
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1049
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1050
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1051
Hybrid,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1052
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1053
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1054
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1055
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1056
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1057
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1058
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1059
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1060
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1061
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1062
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1063
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1064
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1065
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1066
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1067
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1068
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1069
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1070
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1071
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1072
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1073
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1074
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1075
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1076
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1077
Hybrid,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1078
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1079
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1080
Hybrid,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1081
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1082
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1083
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1084
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1085
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1086
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1087
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1088
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1089
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1090
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1091
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1092
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1093
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1094
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1095
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1096
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1097
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1098
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1099
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1100
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1101
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1102
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1103
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1104
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1105
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1106
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1107
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1108
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1109
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1110
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1111
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1112
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1113
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1114
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1115
Hybrid,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1116
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1117
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1118
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1119
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1120
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1121
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1122
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1123
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1124
Hybrid,0.3333333333333333,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1125
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1126
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1127
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1128
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1129
Hybrid,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1130
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1131
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1132
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1133
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1134
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1135
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1136
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1137
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1138
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1139
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1140
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1141
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1142
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1143
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1144
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1145
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1146
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1147
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1148
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1149
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1150
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1151
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1152
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1153
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1154
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1155
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1156
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1157
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1158
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1159
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1160
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1161
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1162
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1163
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1164
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1165
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1166
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1167
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1168
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1169
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1170
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1171
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1172
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1173
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1174
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1175
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1176
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1177
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1178
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1179
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1180
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1181
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1182
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1183
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1184
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1185
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1186
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1187
Hybrid,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1188
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1189
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1190
Hybrid,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1191
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1192
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1193
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1194
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1195
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1196
Hybrid,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1197
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1198
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1199
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1200
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1201
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1202
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1203
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1204
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1205
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1206
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1207
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1208
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1209
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1210
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1211
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1212
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1213
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1214
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1215
Hybrid,0.5,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1216
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1217
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1218
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1219
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1220
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1221
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1222
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1223
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1224
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1225
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1226
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1227
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1228
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1229
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1230
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1231
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1232
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1233
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1234
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1235
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1236
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1237
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1238
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1239
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1240
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1241
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1242
Hybrid,0.25,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1243
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1244
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1245
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1246
Hybrid,1.0,1.0,0.2,1.0,1.0,0.1,1.0,auto_q_1247
